time,symbol,event,magic,ticket,side,volume,price,sl,tp,profit,reason,extra_json
2026-05-05T14:52:50Z,XAUUSD,CLOSE,20260501,,BUY,0.03,4577.15,0.0,0.0,0.03,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T15:00:41Z,XAUUSD,OPEN,20260501,,BUY,0.03,4580.48,4579.48,4581.08,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T15:00:42Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4581.24,0.0,0.0,1.56,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T15:04:37Z,XAUUSD,OPEN,20260501,,BUY,0.03,4582.12,4581.12,4582.72,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T15:04:37Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4582.77,0.0,0.0,0.15,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T15:05:40Z,XAUUSD,OPEN,20260501,,BUY,0.03,4583.07,4582.07,4583.67,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T15:06:25Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4582.2,0.0,0.0,-3.51,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T15:07:11Z,XAUUSD,OPEN,20260501,,BUY,0.03,4581.99,4580.99,4582.59,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T15:07:23Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4582.68,0.0,0.0,2.07,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T15:09:11Z,XAUUSD,OPEN,20260501,,BUY,0.03,4582.34,4581.34,4582.94,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T15:09:53Z,XAUUSD,CLOSE,20260501,,SELL,0.03,4581.15,0.0,0.0,-3.57,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T15:18:44Z,XAUUSD,OPEN,20260501,,SELL,0.03,4578.71,4579.71,4578.11,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T15:19:29Z,XAUUSD,CLOSE,20260501,,BUY,0.03,4579.58,0.0,0.0,-2.64,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T15:20:44Z,XAUUSD,OPEN,20260501,,SELL,0.03,4576.32,4577.32,4575.72,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T15:20:52Z,XAUUSD,CLOSE,20260501,,BUY,0.03,4576.26,0.0,0.0,-0.36,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T15:21:44Z,XAUUSD,OPEN,20260501,,SELL,0.03,4576.71,4577.71,4576.11,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T15:22:02Z,XAUUSD,CLOSE,20260501,,BUY,0.03,4577.73,0.0,0.0,-2.94,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T15:25:44Z,XAUUSD,OPEN,20260501,,SELL,0.03,4577.5,4578.5,4576.9,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T15:26:03Z,XAUUSD,CLOSE,20260501,,BUY,0.03,4578.5,0.0,0.0,-2.91,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T15:28:44Z,XAUUSD,OPEN,20260501,,SELL,0.03,4577.24,4578.24,4576.64,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T15:29:00Z,XAUUSD,CLOSE,20260501,,BUY,0.03,4576.71,0.0,0.0,1.8,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T15:40:44Z,XAUUSD,OPEN,20260501,,SELL,0.03,4575.16,4576.16,4574.56,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
2026-05-05T15:40:51Z,XAUUSD,CLOSE,20260501,,BUY,0.03,4574.95,0.0,0.0,0.63,deal_close,"{""source"": ""aggressive_v3"", ""raw_event"": ""CLOSE""}"
2026-05-05T15:41:44Z,XAUUSD,OPEN,20260501,,SELL,0.03,4574.18,4575.18,4573.58,0.0,opened,"{""source"": ""aggressive_v3"", ""raw_event"": ""OPEN""}"
