time,symbol,transport,signal,confidence,sl_points,tp_points,reason,raw_features_json,raw_response_json

#test
2026-04-30T14:32:59,XAUUSD,file,SELL,0.8694714285714287,148,207,"dummy_rule_ai: SELL (trend=1.00, adx=27.1, rsi=41.8, spread=17)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:32:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4616.55, ""ask"": 4616.72, ""spread_points"": 17, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4618.27, 4622.53, 4617.45, 4619.66, 624], [4619.83, 4621.52, 4619.35, 4620.45, 456], [4620.45, 4622.84, 4619.03, 4622.08, 567], [4622.08, 4622.08, 4616.23, 4617.25, 555], [4617.25, 4619.77, 4616.76, 4618.39, 566], [4618.39, 4623.77, 4618.25, 4623.44, 545], [4623.61, 4624.73, 4621.42, 4622.39, 536], [4622.34, 4623.21, 4620.93, 4621.27, 498], [4621.31, 4622.69, 4620.0, 4620.6, 523], [4620.6, 4625.02, 4619.43, 4623.65, 543], [4623.66, 4626.02, 4622.72, 4623.35, 611], [4623.35, 4624.65, 4622.38, 4624.1, 530], [4624.11, 4624.11, 4621.41, 4622.07, 535], [4622.07, 4622.48, 4619.39, 4620.5, 496], [4620.5, 4622.57, 4620.5, 4621.89, 518], [4621.92, 4624.14, 4621.56, 4623.1, 579], [4623.1, 4624.05, 4622.65, 4623.0, 563], [4623.0, 4623.0, 4618.69, 4618.8, 584], [4618.8, 4621.45, 4618.61, 4619.92, 526], [4619.92, 4620.55, 4615.6, 4616.55, 513]], ""m1_ema9"": 4619.55087, ""m1_ema21"": 4620.250134, ""m1_ema50"": 4621.317653, ""m1_rsi14"": 41.8, ""m1_atr14"": 2.862143, ""m1_adx14"": 27.09, ""m1_plusdi"": 9.6, ""m1_minusdi"": 22.97, ""m5_ema20"": 4624.338814, ""m5_ema50"": 4625.366777, ""m5_rsi14"": 39.39, ""m5_atr14"": 7.593571, ""m5_adx14"": 26.34, ""m5_plusdi"": 11.46, ""m5_minusdi"": 20.4, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""SELL"", ""confidence"": 0.8694714285714287, ""sl_points"": 148, ""tp_points"": 207, ""reason"": ""dummy_rule_ai: SELL (trend=1.00, adx=27.1, rsi=41.8, spread=17)""}"
2026-04-30T14:33:59,XAUUSD,file,SELL,0.8747142857142858,150,210,"dummy_rule_ai: SELL (trend=1.00, adx=31.1, rsi=39.4, spread=17)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:33:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4615.01, ""ask"": 4615.18, ""spread_points"": 17, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4619.83, 4621.52, 4619.35, 4620.45, 456], [4620.45, 4622.84, 4619.03, 4622.08, 567], [4622.08, 4622.08, 4616.23, 4617.25, 555], [4617.25, 4619.77, 4616.76, 4618.39, 566], [4618.39, 4623.77, 4618.25, 4623.44, 545], [4623.61, 4624.73, 4621.42, 4622.39, 536], [4622.34, 4623.21, 4620.93, 4621.27, 498], [4621.31, 4622.69, 4620.0, 4620.6, 523], [4620.6, 4625.02, 4619.43, 4623.65, 543], [4623.66, 4626.02, 4622.72, 4623.35, 611], [4623.35, 4624.65, 4622.38, 4624.1, 530], [4624.11, 4624.11, 4621.41, 4622.07, 535], [4622.07, 4622.48, 4619.39, 4620.5, 496], [4620.5, 4622.57, 4620.5, 4621.89, 518], [4621.92, 4624.14, 4621.56, 4623.1, 579], [4623.1, 4624.05, 4622.65, 4623.0, 563], [4623.0, 4623.0, 4618.69, 4618.8, 584], [4618.8, 4621.45, 4618.61, 4619.92, 526], [4619.92, 4620.55, 4615.6, 4616.55, 513], [4616.55, 4618.2, 4613.72, 4615.01, 595]], ""m1_ema9"": 4618.396296, ""m1_ema21"": 4619.646486, ""m1_ema50"": 4621.01227, ""m1_rsi14"": 39.36, ""m1_atr14"": 3.019286, ""m1_adx14"": 31.1, ""m1_plusdi"": 8.32, ""m1_minusdi"": 24.75, ""m5_ema20"": 4624.192148, ""m5_ema50"": 4625.306385, ""m5_rsi14"": 38.11, ""m5_atr14"": 7.727857, ""m5_adx14"": 26.73, ""m5_plusdi"": 11.46, ""m5_minusdi"": 21.72, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""SELL"", ""confidence"": 0.8747142857142858, ""sl_points"": 150, ""tp_points"": 210, ""reason"": ""dummy_rule_ai: SELL (trend=1.00, adx=31.1, rsi=39.4, spread=17)""}"
2026-04-30T14:34:59,XAUUSD,file,SELL,0.9652428571428571,150,210,"dummy_rule_ai: SELL (trend=1.00, adx=33.9, rsi=44.3, spread=15)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:34:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4617.17, ""ask"": 4617.32, ""spread_points"": 15, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4620.45, 4622.84, 4619.03, 4622.08, 567], [4622.08, 4622.08, 4616.23, 4617.25, 555], [4617.25, 4619.77, 4616.76, 4618.39, 566], [4618.39, 4623.77, 4618.25, 4623.44, 545], [4623.61, 4624.73, 4621.42, 4622.39, 536], [4622.34, 4623.21, 4620.93, 4621.27, 498], [4621.31, 4622.69, 4620.0, 4620.6, 523], [4620.6, 4625.02, 4619.43, 4623.65, 543], [4623.66, 4626.02, 4622.72, 4623.35, 611], [4623.35, 4624.65, 4622.38, 4624.1, 530], [4624.11, 4624.11, 4621.41, 4622.07, 535], [4622.07, 4622.48, 4619.39, 4620.5, 496], [4620.5, 4622.57, 4620.5, 4621.89, 518], [4621.92, 4624.14, 4621.56, 4623.1, 579], [4623.1, 4624.05, 4622.65, 4623.0, 563], [4623.0, 4623.0, 4618.69, 4618.8, 584], [4618.8, 4621.45, 4618.61, 4619.92, 526], [4619.92, 4620.55, 4615.6, 4616.55, 513], [4616.55, 4618.2, 4613.72, 4615.01, 595], [4615.01, 4617.25, 4613.47, 4617.17, 706]], ""m1_ema9"": 4618.496637, ""m1_ema21"": 4619.599863, ""m1_ema50"": 4620.942977, ""m1_rsi14"": 44.27, ""m1_atr14"": 3.097143, ""m1_adx14"": 33.91, ""m1_plusdi"": 7.21, ""m1_minusdi"": 22.22, ""m5_ema20"": 4623.709494, ""m5_ema50"": 4625.068695, ""m5_rsi14"": 39.93, ""m5_atr14"": 7.344286, ""m5_adx14"": 27.36, ""m5_plusdi"": 9.93, ""m5_minusdi"": 18.94, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""SELL"", ""confidence"": 0.9652428571428571, ""sl_points"": 150, ""tp_points"": 210, ""reason"": ""dummy_rule_ai: SELL (trend=1.00, adx=33.9, rsi=44.3, spread=15)""}"
2026-04-30T14:35:59,XAUUSD,file,SELL,0.9417333333333333,148,207,"dummy_rule_ai: SELL (trend=1.00, adx=36.2, rsi=41.1, spread=36)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:35:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4615.28, ""ask"": 4615.64, ""spread_points"": 36, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4622.08, 4622.08, 4616.23, 4617.25, 555], [4617.25, 4619.77, 4616.76, 4618.39, 566], [4618.39, 4623.77, 4618.25, 4623.44, 545], [4623.61, 4624.73, 4621.42, 4622.39, 536], [4622.34, 4623.21, 4620.93, 4621.27, 498], [4621.31, 4622.69, 4620.0, 4620.6, 523], [4620.6, 4625.02, 4619.43, 4623.65, 543], [4623.66, 4626.02, 4622.72, 4623.35, 611], [4623.35, 4624.65, 4622.38, 4624.1, 530], [4624.11, 4624.11, 4621.41, 4622.07, 535], [4622.07, 4622.48, 4619.39, 4620.5, 496], [4620.5, 4622.57, 4620.5, 4621.89, 518], [4621.92, 4624.14, 4621.56, 4623.1, 579], [4623.1, 4624.05, 4622.65, 4623.0, 563], [4623.0, 4623.0, 4618.69, 4618.8, 584], [4618.8, 4621.45, 4618.61, 4619.92, 526], [4619.92, 4620.55, 4615.6, 4616.55, 513], [4616.55, 4618.2, 4613.72, 4615.01, 595], [4615.01, 4617.25, 4613.47, 4617.17, 706], [4617.17, 4617.17, 4614.7, 4615.32, 653]], ""m1_ema9"": 4617.557309, ""m1_ema21"": 4619.054256, ""m1_ema50"": 4620.651196, ""m1_rsi14"": 41.13, ""m1_atr14"": 2.877143, ""m1_adx14"": 36.19, ""m1_plusdi"": 6.25, ""m1_minusdi"": 19.25, ""m5_ema20"": 4623.529494, ""m5_ema50"": 4624.994578, ""m5_rsi14"": 38.21, ""m5_atr14"": 7.520714, ""m5_adx14"": 27.36, ""m5_plusdi"": 9.93, ""m5_minusdi"": 18.94, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""SELL"", ""confidence"": 0.9417333333333333, ""sl_points"": 148, ""tp_points"": 207, ""reason"": ""dummy_rule_ai: SELL (trend=1.00, adx=36.2, rsi=41.1, spread=36)""}"
2026-04-30T14:36:59,XAUUSD,file,SELL,0.9028571428571429,149,208,"dummy_rule_ai: SELL (trend=1.00, adx=41.9, rsi=37.2, spread=17)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:36:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4612.67, ""ask"": 4612.84, ""spread_points"": 17, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4617.25, 4619.77, 4616.76, 4618.39, 566], [4618.39, 4623.77, 4618.25, 4623.44, 545], [4623.61, 4624.73, 4621.42, 4622.39, 536], [4622.34, 4623.21, 4620.93, 4621.27, 498], [4621.31, 4622.69, 4620.0, 4620.6, 523], [4620.6, 4625.02, 4619.43, 4623.65, 543], [4623.66, 4626.02, 4622.72, 4623.35, 611], [4623.35, 4624.65, 4622.38, 4624.1, 530], [4624.11, 4624.11, 4621.41, 4622.07, 535], [4622.07, 4622.48, 4619.39, 4620.5, 496], [4620.5, 4622.57, 4620.5, 4621.89, 518], [4621.92, 4624.14, 4621.56, 4623.1, 579], [4623.1, 4624.05, 4622.65, 4623.0, 563], [4623.0, 4623.0, 4618.69, 4618.8, 584], [4618.8, 4621.45, 4618.61, 4619.92, 526], [4619.92, 4620.55, 4615.6, 4616.55, 513], [4616.55, 4618.2, 4613.72, 4615.01, 595], [4615.01, 4617.25, 4613.47, 4617.17, 706], [4617.17, 4617.17, 4614.7, 4615.32, 653], [4615.28, 4615.39, 4611.34, 4612.68, 840]], ""m1_ema9"": 4616.163847, ""m1_ema21"": 4618.258993, ""m1_ema50"": 4620.240245, ""m1_rsi14"": 37.2, ""m1_atr14"": 2.928571, ""m1_adx14"": 41.85, ""m1_plusdi"": 5.41, ""m1_minusdi"": 26.27, ""m5_ema20"": 4623.280923, ""m5_ema50"": 4624.892225, ""m5_rsi14"": 36.06, ""m5_atr14"": 7.760714, ""m5_adx14"": 28.68, ""m5_plusdi"": 9.93, ""m5_minusdi"": 23.81, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""SELL"", ""confidence"": 0.9028571428571429, ""sl_points"": 149, ""tp_points"": 208, ""reason"": ""dummy_rule_ai: SELL (trend=1.00, adx=41.9, rsi=37.2, spread=17)""}"
2026-04-30T14:37:59,XAUUSD,file,SELL,0.9082857142857144,149,208,"dummy_rule_ai: SELL (trend=1.00, adx=45.8, rsi=37.6, spread=17)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:37:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4612.83, ""ask"": 4613.0, ""spread_points"": 17, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4618.39, 4623.77, 4618.25, 4623.44, 545], [4623.61, 4624.73, 4621.42, 4622.39, 536], [4622.34, 4623.21, 4620.93, 4621.27, 498], [4621.31, 4622.69, 4620.0, 4620.6, 523], [4620.6, 4625.02, 4619.43, 4623.65, 543], [4623.66, 4626.02, 4622.72, 4623.35, 611], [4623.35, 4624.65, 4622.38, 4624.1, 530], [4624.11, 4624.11, 4621.41, 4622.07, 535], [4622.07, 4622.48, 4619.39, 4620.5, 496], [4620.5, 4622.57, 4620.5, 4621.89, 518], [4621.92, 4624.14, 4621.56, 4623.1, 579], [4623.1, 4624.05, 4622.65, 4623.0, 563], [4623.0, 4623.0, 4618.69, 4618.8, 584], [4618.8, 4621.45, 4618.61, 4619.92, 526], [4619.92, 4620.55, 4615.6, 4616.55, 513], [4616.55, 4618.2, 4613.72, 4615.01, 595], [4615.01, 4617.25, 4613.47, 4617.17, 706], [4617.17, 4617.17, 4614.7, 4615.32, 653], [4615.28, 4615.39, 4611.34, 4612.68, 840], [4612.67, 4613.23, 4610.81, 4612.83, 740]], ""m1_ema9"": 4615.522678, ""m1_ema21"": 4617.778671, ""m1_ema50"": 4619.955676, ""m1_rsi14"": 37.58, ""m1_atr14"": 2.938571, ""m1_adx14"": 45.77, ""m1_plusdi"": 4.69, ""m1_minusdi"": 25.3, ""m5_ema20"": 4623.296161, ""m5_ema50"": 4624.898499, ""m5_rsi14"": 36.19, ""m5_atr14"": 7.798571, ""m5_adx14"": 28.84, ""m5_plusdi"": 9.93, ""m5_minusdi"": 24.52, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""SELL"", ""confidence"": 0.9082857142857144, ""sl_points"": 149, ""tp_points"": 208, ""reason"": ""dummy_rule_ai: SELL (trend=1.00, adx=45.8, rsi=37.6, spread=17)""}"
2026-04-30T14:38:59,XAUUSD,file,SELL,0.9042857142857144,148,207,"dummy_rule_ai: SELL (trend=1.00, adx=40.6, rsi=37.3, spread=17)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:38:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4612.65, ""ask"": 4612.82, ""spread_points"": 17, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4623.61, 4624.73, 4621.42, 4622.39, 536], [4622.34, 4623.21, 4620.93, 4621.27, 498], [4621.31, 4622.69, 4620.0, 4620.6, 523], [4620.6, 4625.02, 4619.43, 4623.65, 543], [4623.66, 4626.02, 4622.72, 4623.35, 611], [4623.35, 4624.65, 4622.38, 4624.1, 530], [4624.11, 4624.11, 4621.41, 4622.07, 535], [4622.07, 4622.48, 4619.39, 4620.5, 496], [4620.5, 4622.57, 4620.5, 4621.89, 518], [4621.92, 4624.14, 4621.56, 4623.1, 579], [4623.1, 4624.05, 4622.65, 4623.0, 563], [4623.0, 4623.0, 4618.69, 4618.8, 584], [4618.8, 4621.45, 4618.61, 4619.92, 526], [4619.92, 4620.55, 4615.6, 4616.55, 513], [4616.55, 4618.2, 4613.72, 4615.01, 595], [4615.01, 4617.25, 4613.47, 4617.17, 706], [4617.17, 4617.17, 4614.7, 4615.32, 653], [4615.28, 4615.39, 4611.34, 4612.68, 840], [4612.67, 4613.23, 4610.81, 4612.83, 740], [4612.83, 4614.22, 4612.41, 4612.65, 566]], ""m1_ema9"": 4614.919342, ""m1_ema21"": 4617.297552, ""m1_ema50"": 4619.662397, ""m1_rsi14"": 37.3, ""m1_atr14"": 2.875, ""m1_adx14"": 40.61, ""m1_plusdi"": 10.39, ""m1_minusdi"": 21.93, ""m5_ema20"": 4623.279018, ""m5_ema50"": 4624.89144, ""m5_rsi14"": 36.05, ""m5_atr14"": 7.798571, ""m5_adx14"": 28.84, ""m5_plusdi"": 9.93, ""m5_minusdi"": 24.52, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""SELL"", ""confidence"": 0.9042857142857144, ""sl_points"": 148, ""tp_points"": 207, ""reason"": ""dummy_rule_ai: SELL (trend=1.00, adx=40.6, rsi=37.3, spread=17)""}"
2026-04-30T14:39:59,XAUUSD,file,SELL,0.8967142857142858,147,205,"dummy_rule_ai: SELL (trend=1.00, adx=43.7, rsi=36.8, spread=17)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:39:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4612.33, ""ask"": 4612.5, ""spread_points"": 17, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4622.34, 4623.21, 4620.93, 4621.27, 498], [4621.31, 4622.69, 4620.0, 4620.6, 523], [4620.6, 4625.02, 4619.43, 4623.65, 543], [4623.66, 4626.02, 4622.72, 4623.35, 611], [4623.35, 4624.65, 4622.38, 4624.1, 530], [4624.11, 4624.11, 4621.41, 4622.07, 535], [4622.07, 4622.48, 4619.39, 4620.5, 496], [4620.5, 4622.57, 4620.5, 4621.89, 518], [4621.92, 4624.14, 4621.56, 4623.1, 579], [4623.1, 4624.05, 4622.65, 4623.0, 563], [4623.0, 4623.0, 4618.69, 4618.8, 584], [4618.8, 4621.45, 4618.61, 4619.92, 526], [4619.92, 4620.55, 4615.6, 4616.55, 513], [4616.55, 4618.2, 4613.72, 4615.01, 595], [4615.01, 4617.25, 4613.47, 4617.17, 706], [4617.17, 4617.17, 4614.7, 4615.32, 653], [4615.28, 4615.39, 4611.34, 4612.68, 840], [4612.67, 4613.23, 4610.81, 4612.83, 740], [4612.83, 4614.22, 4612.41, 4612.65, 566], [4612.65, 4612.85, 4611.22, 4612.33, 496]], ""m1_ema9"": 4614.350274, ""m1_ema21"": 4616.81951, ""m1_ema50"": 4619.362795, ""m1_rsi14"": 36.77, ""m1_atr14"": 2.770714, ""m1_adx14"": 43.66, ""m1_plusdi"": 9.0, ""m1_minusdi"": 27.44, ""m5_ema20"": 4622.208681, ""m5_ema50"": 4624.386778, ""m5_rsi14"": 35.8, ""m5_atr14"": 7.352143, ""m5_adx14"": 30.64, ""m5_plusdi"": 8.61, ""m5_minusdi"": 21.25, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""SELL"", ""confidence"": 0.8967142857142858, ""sl_points"": 147, ""tp_points"": 205, ""reason"": ""dummy_rule_ai: SELL (trend=1.00, adx=43.7, rsi=36.8, spread=17)""}"
2026-04-30T14:40:59,XAUUSD,file,SELL,0.9690142857142858,148,207,"dummy_rule_ai: SELL (trend=1.00, adx=35.6, rsi=45.2, spread=17)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:40:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4615.55, ""ask"": 4615.72, ""spread_points"": 17, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4621.31, 4622.69, 4620.0, 4620.6, 523], [4620.6, 4625.02, 4619.43, 4623.65, 543], [4623.66, 4626.02, 4622.72, 4623.35, 611], [4623.35, 4624.65, 4622.38, 4624.1, 530], [4624.11, 4624.11, 4621.41, 4622.07, 535], [4622.07, 4622.48, 4619.39, 4620.5, 496], [4620.5, 4622.57, 4620.5, 4621.89, 518], [4621.92, 4624.14, 4621.56, 4623.1, 579], [4623.1, 4624.05, 4622.65, 4623.0, 563], [4623.0, 4623.0, 4618.69, 4618.8, 584], [4618.8, 4621.45, 4618.61, 4619.92, 526], [4619.92, 4620.55, 4615.6, 4616.55, 513], [4616.55, 4618.2, 4613.72, 4615.01, 595], [4615.01, 4617.25, 4613.47, 4617.17, 706], [4617.17, 4617.17, 4614.7, 4615.32, 653], [4615.28, 4615.39, 4611.34, 4612.68, 840], [4612.67, 4613.23, 4610.81, 4612.83, 740], [4612.83, 4614.22, 4612.41, 4612.65, 566], [4612.65, 4612.85, 4611.22, 4612.33, 496], [4612.33, 4615.99, 4612.33, 4615.55, 686]], ""m1_ema9"": 4615.105419, ""m1_ema21"": 4616.970216, ""m1_ema50"": 4619.334596, ""m1_rsi14"": 45.21, ""m1_atr14"": 2.884286, ""m1_adx14"": 35.63, ""m1_plusdi"": 17.72, ""m1_minusdi"": 23.78, ""m5_ema20"": 4622.515347, ""m5_ema50"": 4624.513053, ""m5_rsi14"": 40.23, ""m5_atr14"": 7.613571, ""m5_adx14"": 30.64, ""m5_plusdi"": 8.61, ""m5_minusdi"": 21.25, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""SELL"", ""confidence"": 0.9690142857142858, ""sl_points"": 148, ""tp_points"": 207, ""reason"": ""dummy_rule_ai: SELL (trend=1.00, adx=35.6, rsi=45.2, spread=17)""}"
2026-04-30T14:41:59,XAUUSD,file,SELL,0.8421285714285714,150,210,"dummy_rule_ai: SELL (trend=1.00, adx=29.6, rsi=49.9, spread=17)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:41:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4617.62, ""ask"": 4617.79, ""spread_points"": 17, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4620.6, 4625.02, 4619.43, 4623.65, 543], [4623.66, 4626.02, 4622.72, 4623.35, 611], [4623.35, 4624.65, 4622.38, 4624.1, 530], [4624.11, 4624.11, 4621.41, 4622.07, 535], [4622.07, 4622.48, 4619.39, 4620.5, 496], [4620.5, 4622.57, 4620.5, 4621.89, 518], [4621.92, 4624.14, 4621.56, 4623.1, 579], [4623.1, 4624.05, 4622.65, 4623.0, 563], [4623.0, 4623.0, 4618.69, 4618.8, 584], [4618.8, 4621.45, 4618.61, 4619.92, 526], [4619.92, 4620.55, 4615.6, 4616.55, 513], [4616.55, 4618.2, 4613.72, 4615.01, 595], [4615.01, 4617.25, 4613.47, 4617.17, 706], [4617.17, 4617.17, 4614.7, 4615.32, 653], [4615.28, 4615.39, 4611.34, 4612.68, 840], [4612.67, 4613.23, 4610.81, 4612.83, 740], [4612.83, 4614.22, 4612.41, 4612.65, 566], [4612.65, 4612.85, 4611.22, 4612.33, 496], [4612.33, 4615.99, 4612.33, 4615.55, 686], [4615.55, 4618.18, 4613.88, 4617.62, 616]], ""m1_ema9"": 4615.939535, ""m1_ema21"": 4617.200362, ""m1_ema50"": 4619.34535, ""m1_rsi14"": 49.85, ""m1_atr14"": 3.007143, ""m1_adx14"": 29.57, ""m1_plusdi"": 21.24, ""m1_minusdi"": 20.61, ""m5_ema20"": 4622.71249, ""m5_ema50"": 4624.594229, ""m5_rsi14"": 42.76, ""m5_atr14"": 7.77, ""m5_adx14"": 29.28, ""m5_plusdi"": 10.91, ""m5_minusdi"": 21.25, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""SELL"", ""confidence"": 0.8421285714285714, ""sl_points"": 150, ""tp_points"": 210, ""reason"": ""dummy_rule_ai: SELL (trend=1.00, adx=29.6, rsi=49.9, spread=17)""}"
2026-04-30T14:42:59,XAUUSD,file,SELL,0.8249142857142857,150,210,"dummy_rule_ai: SELL (trend=1.00, adx=26.9, rsi=49.2, spread=17)","{""type"": ""features"", ""symbol"": ""XAUUSD"", ""time"": ""2026-04-30T14:42:59"", ""features"": {""symbol"": ""XAUUSD"", ""bid"": 4617.32, ""ask"": 4617.49, ""spread_points"": 17, ""balance"": 91.36, ""equity"": 91.36, ""free_margin"": 91.36, ""m1_ohlcv"": [[4623.66, 4626.02, 4622.72, 4623.35, 611], [4623.35, 4624.65, 4622.38, 4624.1, 530], [4624.11, 4624.11, 4621.41, 4622.07, 535], [4622.07, 4622.48, 4619.39, 4620.5, 496], [4620.5, 4622.57, 4620.5, 4621.89, 518], [4621.92, 4624.14, 4621.56, 4623.1, 579], [4623.1, 4624.05, 4622.65, 4623.0, 563], [4623.0, 4623.0, 4618.69, 4618.8, 584], [4618.8, 4621.45, 4618.61, 4619.92, 526], [4619.92, 4620.55, 4615.6, 4616.55, 513], [4616.55, 4618.2, 4613.72, 4615.01, 595], [4615.01, 4617.25, 4613.47, 4617.17, 706], [4617.17, 4617.17, 4614.7, 4615.32, 653], [4615.28, 4615.39, 4611.34, 4612.68, 840], [4612.67, 4613.23, 4610.81, 4612.83, 740], [4612.83, 4614.22, 4612.41, 4612.65, 566], [4612.65, 4612.85, 4611.22, 4612.33, 496], [4612.33, 4615.99, 4612.33, 4615.55, 686], [4615.55, 4618.18, 4613.88, 4617.62, 616], [4617.62, 4618.44, 4616.67, 4617.32, 483]], ""m1_ema9"": 4616.167628, ""m1_ema21"": 4617.186444, ""m1_ema50"": 4619.254621, ""m1_rsi14"": 49.2, ""m1_atr14"": 3.033571, ""m1_adx14"": 26.92, ""m1_plusdi"": 20.1, ""m1_minusdi"": 17.86, ""m5_ema20"": 4622.683919, ""m5_ema50"": 4624.582464, ""m5_rsi14"": 42.41, ""m5_atr14"": 7.788571, ""m5_adx14"": 29.03, ""m5_plusdi"": 11.38, ""m5_minusdi"": 21.25, ""hour_gmt"": 14, ""open_ea_trades"": 0, ""trades_today"": 0}}","{""signal"": ""SELL"", ""confidence"": 0.8249142857142857, ""sl_points"": 150, ""tp_points"": 210, ""reason"": ""dummy_rule_ai: SELL (trend=1.00, adx=26.9, rsi=49.2, spread=17)""}"
